站点编号,站点名称,平面坐标系x,平面坐标系y,起始时间,结束时间,降雨量
F1070,汽车北站,451395.338,2909549.369,2018/3/20 1:40:00,2018/3/20 1:50:00,0.1
F1070,汽车北站,451396.338,2909550.369,2018/3/20 1:50:00,2018/3/20 2:00:00,0.1
F1070,汽车北站,451397.338,2909551.369,2018/3/20 2:00:00,2018/3/20 2:10:00,0.3
F1070,汽车北站,451398.338,2909552.369,2018/3/20 2:10:00,2018/3/20 2:20:00,0
F1070,汽车北站,451399.338,2909553.369,2018/3/20 2:20:00,2018/3/20 2:30:00,0.1
F1070,汽车北站,451400.338,2909554.369,2018/3/20 2:30:00,2018/3/20 2:40:00,0.4
F1070,汽车北站,451401.338,2909555.369,2018/3/20 2:40:00,2018/3/20 2:50:00,0.1
F1070,汽车北站,451402.338,2909556.369,2018/3/20 2:50:00,2018/3/20 3:00:00,0
F1070,汽车北站,451403.338,2909557.369,2018/3/20 3:00:00,2018/3/20 3:10:00,0
F1070,汽车北站,451404.338,2909558.369,2018/3/20 3:10:00,2018/3/20 3:20:00,0
F1070,汽车北站,451405.338,2909559.369,2018/3/20 3:20:00,2018/3/20 3:30:00,0
F1070,汽车北站,451406.338,2909560.369,2018/3/20 3:30:00,2018/3/20 3:40:00,0.2
F1070,汽车北站,451407.338,2909561.369,2018/3/20 3:40:00,2018/3/20 3:50:00,0.5
F1070,汽车北站,451408.338,2909562.369,2018/3/20 3:50:00,2018/3/20 4:00:00,0.8
F1070,汽车北站,451409.338,2909563.369,2018/3/20 4:00:00,2018/3/20 4:10:00,0.6
F1070,汽车北站,451410.338,2909564.369,2018/3/20 4:10:00,2018/3/20 4:20:00,0.5
F1070,汽车北站,451411.338,2909565.369,2018/3/20 4:20:00,2018/3/20 4:30:00,0.3
F1070,汽车北站,451412.338,2909566.369,2018/3/20 4:30:00,2018/3/20 4:40:00,0.9
F1070,汽车北站,451413.338,2909567.369,2018/3/20 4:40:00,2018/3/20 4:50:00,1.8
F1070,汽车北站,451414.338,2909568.369,2018/3/20 4:50:00,2018/3/20 5:00:00,3.1
F1070,汽车北站,451415.338,2909569.369,2018/3/20 5:00:00,2018/3/20 5:10:00,3.2
F1070,汽车北站,451416.338,2909570.369,2018/3/20 5:10:00,2018/3/20 5:20:00,2.9
F1070,汽车北站,451417.338,2909571.369,2018/3/20 5:20:00,2018/3/20 5:30:00,1.4
F1070,汽车北站,451418.338,2909572.369,2018/3/20 5:30:00,2018/3/20 5:40:00,0.9
F1070,汽车北站,451419.338,2909573.369,2018/3/20 5:40:00,2018/3/20 5:50:00,0.4
F1070,汽车北站,451420.338,2909574.369,2018/3/20 5:50:00,2018/3/20 6:00:00,0.6
F1070,汽车北站,451421.338,2909575.369,2018/3/20 6:00:00,2018/3/20 6:10:00,0.6
F1070,汽车北站,451422.338,2909576.369,2018/3/20 6:10:00,2018/3/20 6:20:00,0.3
F1070,汽车北站,451423.338,2909577.369,2018/3/20 6:20:00,2018/3/20 6:30:00,0.2
F1070,汽车北站,451424.338,2909578.369,2018/3/20 6:30:00,2018/3/20 6:40:00,0.2
F1070,汽车北站,451425.338,2909579.369,2018/3/20 6:40:00,2018/3/20 6:50:00,0.1
F1070,汽车北站,451426.338,2909580.369,2018/3/20 6:50:00,2018/3/20 7:00:00,0.2
F1070,汽车北站,451427.338,2909581.369,2018/3/20 7:00:00,2018/3/20 7:10:00,0.2
F1070,汽车北站,451428.338,2909582.369,2018/3/20 7:10:00,2018/3/20 7:20:00,0.4
F1070,汽车北站,451429.338,2909583.369,2018/3/20 7:20:00,2018/3/20 7:30:00,0.2
F1070,汽车北站,451430.338,2909584.369,2018/3/20 7:30:00,2018/3/20 7:40:00,0.1
F1070,汽车北站,451431.338,2909585.369,2018/3/20 7:40:00,2018/3/20 7:50:00,0.1
F1070,汽车北站,451432.338,2909586.369,2018/3/20 7:50:00,2018/3/20 8:00:00,0.4
F1070,汽车北站,451433.338,2909587.369,2018/3/20 8:00:00,2018/3/20 8:10:00,0.6
F1070,汽车北站,451434.338,2909588.369,2018/3/20 8:10:00,2018/3/20 8:20:00,0.4
F1070,汽车北站,451435.338,2909589.369,2018/3/20 8:20:00,2018/3/20 8:30:00,0.4
F1070,汽车北站,451436.338,2909590.369,2018/3/20 8:30:00,2018/3/20 8:40:00,0.5
F1070,汽车北站,451437.338,2909591.369,2018/3/20 8:40:00,2018/3/20 8:50:00,0.4
F1070,汽车北站,451438.338,2909592.369,2018/3/20 8:50:00,2018/3/20 9:00:00,0.5
F1070,汽车北站,451439.338,2909593.369,2018/3/20 9:00:00,2018/3/20 9:10:00,0.2
F1070,汽车北站,451440.338,2909594.369,2018/3/20 9:10:00,2018/3/20 9:20:00,0
F1070,汽车北站,451441.338,2909595.369,2018/3/20 9:20:00,2018/3/20 9:30:00,0
F1070,汽车北站,451442.338,2909596.369,2018/3/20 9:30:00,2018/3/20 9:40:00,0
F1070,汽车北站,451443.338,2909597.369,2018/3/20 9:40:00,2018/3/20 9:50:00,0
F1070,汽车北站,451444.338,2909598.369,2018/3/20 9:50:00,2018/3/20 10:00:00,0
F1070,汽车北站,451445.338,2909599.369,2018/3/20 10:00:00,2018/3/20 10:10:00,0
F1070,汽车北站,451446.338,2909600.369,2018/3/20 10:10:00,2018/3/20 10:20:00,0
F1070,汽车北站,451447.338,2909601.369,2018/3/20 10:20:00,2018/3/20 10:30:00,0
F1070,汽车北站,451448.338,2909602.369,2018/3/20 10:30:00,2018/3/20 10:40:00,0.1
F1070,汽车北站,451449.338,2909603.369,2018/3/20 10:40:00,2018/3/20 10:50:00,0
F1070,汽车北站,451450.338,2909604.369,2018/3/20 10:50:00,2018/3/20 11:00:00,0
F1070,汽车北站,451451.338,2909605.369,2018/3/20 11:00:00,2018/3/20 11:10:00,0
F1070,汽车北站,451452.338,2909606.369,2018/3/20 11:10:00,2018/3/20 11:20:00,0
F1070,汽车北站,451453.338,2909607.369,2018/3/20 11:20:00,2018/3/20 11:30:00,0
F1070,汽车北站,451454.338,2909608.369,2018/3/20 11:30:00,2018/3/20 11:40:00,0
F1070,汽车北站,451455.338,2909609.369,2018/3/20 11:40:00,2018/3/20 11:50:00,0
F1070,汽车北站,451456.338,2909610.369,2018/3/20 11:50:00,2018/3/20 12:00:00,0
F1070,汽车北站,451457.338,2909611.369,2018/3/20 12:00:00,2018/3/20 12:10:00,0
F1070,汽车北站,451458.338,2909612.369,2018/3/20 12:10:00,2018/3/20 12:20:00,0
F1070,汽车北站,451459.338,2909613.369,2018/3/20 12:20:00,2018/3/20 12:30:00,0
F1070,汽车北站,451460.338,2909614.369,2018/3/20 12:30:00,2018/3/20 12:40:00,0
F1070,汽车北站,451461.338,2909615.369,2018/3/20 12:40:00,2018/3/20 12:50:00,0
F1070,汽车北站,451462.338,2909616.369,2018/3/20 12:50:00,2018/3/20 13:00:00,0
F1070,汽车北站,451463.338,2909617.369,2018/3/20 13:00:00,2018/3/20 13:10:00,0
F1070,汽车北站,451464.338,2909618.369,2018/3/20 13:10:00,2018/3/20 13:20:00,0
F1070,汽车北站,451465.338,2909619.369,2018/3/20 13:20:00,2018/3/20 13:30:00,0
F1070,汽车北站,451466.338,2909620.369,2018/3/20 13:30:00,2018/3/20 13:40:00,0
F1070,汽车北站,451467.338,2909621.369,2018/3/20 13:40:00,2018/3/20 13:50:00,0
F1070,汽车北站,451468.338,2909622.369,2018/3/20 13:50:00,2018/3/20 14:00:00,0
F1070,汽车北站,451469.338,2909623.369,2018/3/20 14:00:00,2018/3/20 14:10:00,0
F1070,汽车北站,451470.338,2909624.369,2018/3/20 14:10:00,2018/3/20 14:20:00,0
F1070,汽车北站,451471.338,2909625.369,2018/3/20 14:20:00,2018/3/20 14:30:00,0
F1070,汽车北站,451472.338,2909626.369,2018/3/20 14:30:00,2018/3/20 14:40:00,0
F1070,汽车北站,451473.338,2909627.369,2018/3/20 14:40:00,2018/3/20 14:50:00,0
F1070,汽车北站,451474.338,2909628.369,2018/3/20 14:50:00,2018/3/20 15:00:00,0
F1070,汽车北站,451475.338,2909629.369,2018/3/20 15:00:00,2018/3/20 15:10:00,0
F1070,汽车北站,451476.338,2909630.369,2018/3/20 15:10:00,2018/3/20 15:20:00,0
F1070,汽车北站,451477.338,2909631.369,2018/3/20 15:20:00,2018/3/20 15:30:00,0
F1070,汽车北站,451478.338,2909632.369,2018/3/20 15:30:00,2018/3/20 15:40:00,0
F1070,汽车北站,451479.338,2909633.369,2018/3/20 15:40:00,2018/3/20 15:50:00,0
F1070,汽车北站,451480.338,2909634.369,2018/3/20 15:50:00,2018/3/20 16:00:00,0
F1070,汽车北站,451481.338,2909635.369,2018/3/20 16:00:00,2018/3/20 16:10:00,0
F1070,汽车北站,451482.338,2909636.369,2018/3/20 16:10:00,2018/3/20 16:20:00,0
F1070,汽车北站,451483.338,2909637.369,2018/3/20 16:20:00,2018/3/20 16:30:00,0
F1070,汽车北站,451484.338,2909638.369,2018/3/20 16:30:00,2018/3/20 16:40:00,0
F1070,汽车北站,451485.338,2909639.369,2018/3/20 16:40:00,2018/3/20 16:50:00,0
F1070,汽车北站,451486.338,2909640.369,2018/3/20 16:50:00,2018/3/20 17:00:00,0
F1070,汽车北站,451487.338,2909641.369,2018/3/20 17:00:00,2018/3/20 17:10:00,0
F1070,汽车北站,451488.338,2909642.369,2018/3/20 17:10:00,2018/3/20 17:20:00,0
F1070,汽车北站,451489.338,2909643.369,2018/3/20 17:20:00,2018/3/20 17:30:00,0
F1070,汽车北站,451490.338,2909644.369,2018/3/20 17:30:00,2018/3/20 17:40:00,0
F1070,汽车北站,451491.338,2909645.369,2018/3/20 17:40:00,2018/3/20 17:50:00,0
F1070,汽车北站,451492.338,2909646.369,2018/3/20 17:50:00,2018/3/20 18:00:00,0
F1070,汽车北站,451493.338,2909647.369,2018/3/20 18:00:00,2018/3/20 18:10:00,0
F1070,汽车北站,451494.338,2909648.369,2018/3/20 18:10:00,2018/3/20 18:20:00,0
F1070,汽车北站,451495.338,2909649.369,2018/3/20 18:20:00,2018/3/20 18:30:00,0
F1070,汽车北站,451496.338,2909650.369,2018/3/20 18:30:00,2018/3/20 18:40:00,0
F1070,汽车北站,451497.338,2909651.369,2018/3/20 18:40:00,2018/3/20 18:50:00,0
F1070,汽车北站,451498.338,2909652.369,2018/3/20 18:50:00,2018/3/20 19:00:00,0
F1070,汽车北站,451499.338,2909653.369,2018/3/20 19:00:00,2018/3/20 19:10:00,0
F1070,汽车北站,451500.338,2909654.369,2018/3/20 19:10:00,2018/3/20 19:20:00,0
F1070,汽车北站,451501.338,2909655.369,2018/3/20 19:20:00,2018/3/20 19:30:00,0
F1070,汽车北站,451502.338,2909656.369,2018/3/20 19:30:00,2018/3/20 19:40:00,0
F1070,汽车北站,451503.338,2909657.369,2018/3/20 19:40:00,2018/3/20 19:50:00,0
F1070,汽车北站,451504.338,2909658.369,2018/3/20 19:50:00,2018/3/20 20:00:00,0
F1070,汽车北站,451505.338,2909659.369,2018/3/20 20:00:00,2018/3/20 20:10:00,0
F1070,汽车北站,451506.338,2909660.369,2018/3/20 20:10:00,2018/3/20 20:20:00,0
F1070,汽车北站,451507.338,2909661.369,2018/3/20 20:20:00,2018/3/20 20:30:00,0
F1070,汽车北站,451508.338,2909662.369,2018/3/20 20:30:00,2018/3/20 20:40:00,0
F1070,汽车北站,451509.338,2909663.369,2018/3/20 20:40:00,2018/3/20 20:50:00,0
F1070,汽车北站,451510.338,2909664.369,2018/3/20 20:50:00,2018/3/20 21:00:00,0
F1070,汽车北站,451511.338,2909665.369,2018/3/20 21:00:00,2018/3/20 21:10:00,0
F1070,汽车北站,451512.338,2909666.369,2018/3/20 21:10:00,2018/3/20 21:20:00,0
F1070,汽车北站,451513.338,2909667.369,2018/3/20 21:20:00,2018/3/20 21:30:00,0
F1070,汽车北站,451514.338,2909668.369,2018/3/20 21:30:00,2018/3/20 21:40:00,0
F1070,汽车北站,451515.338,2909669.369,2018/3/20 21:40:00,2018/3/20 21:50:00,0
F1070,汽车北站,451516.338,2909670.369,2018/3/20 21:50:00,2018/3/20 22:00:00,0
F1070,汽车北站,451517.338,2909671.369,2018/3/20 22:00:00,2018/3/20 22:10:00,0
F1070,汽车北站,451518.338,2909672.369,2018/3/20 22:10:00,2018/3/20 22:20:00,0
F1070,汽车北站,451519.338,2909673.369,2018/3/20 22:20:00,2018/3/20 22:30:00,0
F1070,汽车北站,451520.338,2909674.369,2018/3/20 22:30:00,2018/3/20 22:40:00,0
F1070,汽车北站,451521.338,2909675.369,2018/3/20 22:40:00,2018/3/20 22:50:00,0
F1070,汽车北站,451522.338,2909676.369,2018/3/20 22:50:00,2018/3/20 23:00:00,0
F1070,汽车北站,451523.338,2909677.369,2018/3/20 23:00:00,2018/3/20 23:10:00,0
F1070,汽车北站,451524.338,2909678.369,2018/3/20 23:10:00,2018/3/20 23:20:00,0
F1070,汽车北站,451525.338,2909679.369,2018/3/20 23:20:00,2018/3/20 23:30:00,0
F1070,汽车北站,451526.338,2909680.369,2018/3/20 23:30:00,2018/3/20 23:40:00,0
F1070,汽车北站,451527.338,2909681.369,2018/3/20 23:40:00,2018/3/20 23:50:00,0
F1070,汽车北站,451528.338,2909682.369,2018/3/20 23:50:00,2018/3/21 0:00:00,0
F1070,汽车北站,451529.338,2909683.369,2018/3/21 0:00:00,2018/3/21 0:10:00,0
F1070,汽车北站,451530.338,2909684.369,2018/3/21 0:10:00,2018/3/21 0:20:00,0
F1070,汽车北站,451531.338,2909685.369,2018/3/21 0:20:00,2018/3/21 0:30:00,0
F1070,汽车北站,451532.338,2909686.369,2018/3/21 0:30:00,2018/3/21 0:40:00,0
F1070,汽车北站,451533.338,2909687.369,2018/3/21 0:40:00,2018/3/21 0:50:00,0
F1070,汽车北站,451534.338,2909688.369,2018/3/21 0:50:00,2018/3/21 1:00:00,0
F1070,汽车北站,451535.338,2909689.369,2018/3/21 1:00:00,2018/3/21 1:10:00,0
F1070,汽车北站,451536.338,2909690.369,2018/3/21 1:10:00,2018/3/21 1:20:00,0
F1070,汽车北站,451537.338,2909691.369,2018/3/21 1:20:00,2018/3/21 1:30:00,0
F1070,汽车北站,451538.338,2909692.369,2018/3/21 1:30:00,2018/3/21 1:40:00,0
F1070,汽车北站,451539.338,2909693.369,2018/3/21 1:40:00,2018/3/21 1:50:00,0
F1070,汽车北站,451540.338,2909694.369,2018/3/21 1:50:00,2018/3/21 2:00:00,0
F1070,汽车北站,451541.338,2909695.369,2018/3/21 2:00:00,2018/3/21 2:10:00,0
F1070,汽车北站,451542.338,2909696.369,2018/3/21 2:10:00,2018/3/21 2:20:00,0
F1070,汽车北站,451543.338,2909697.369,2018/3/21 2:20:00,2018/3/21 2:30:00,0
F1070,汽车北站,451544.338,2909698.369,2018/3/21 2:30:00,2018/3/21 2:40:00,0
F1070,汽车北站,451545.338,2909699.369,2018/3/21 2:40:00,2018/3/21 2:50:00,0
F1070,汽车北站,451546.338,2909700.369,2018/3/21 2:50:00,2018/3/21 3:00:00,0
F1070,汽车北站,451547.338,2909701.369,2018/3/21 3:00:00,2018/3/21 3:10:00,0
F1070,汽车北站,451548.338,2909702.369,2018/3/21 3:10:00,2018/3/21 3:20:00,0
F1070,汽车北站,451549.338,2909703.369,2018/3/21 3:20:00,2018/3/21 3:30:00,0
F1070,汽车北站,451550.338,2909704.369,2018/3/21 3:30:00,2018/3/21 3:40:00,0
F1070,汽车北站,451551.338,2909705.369,2018/3/21 3:40:00,2018/3/21 3:50:00,0
F1070,汽车北站,451552.338,2909706.369,2018/3/21 3:50:00,2018/3/21 4:00:00,0
F1070,汽车北站,451553.338,2909707.369,2018/3/21 4:00:00,2018/3/21 4:10:00,0
F1070,汽车北站,451554.338,2909708.369,2018/3/21 4:10:00,2018/3/21 4:20:00,0
F1070,汽车北站,451555.338,2909709.369,2018/3/21 4:20:00,2018/3/21 4:30:00,0
F1070,汽车北站,451556.338,2909710.369,2018/3/21 4:30:00,2018/3/21 4:40:00,0
F1070,汽车北站,451557.338,2909711.369,2018/3/21 4:40:00,2018/3/21 4:50:00,0
F1070,汽车北站,451558.338,2909712.369,2018/3/21 4:50:00,2018/3/21 5:00:00,0
F1070,汽车北站,451559.338,2909713.369,2018/3/21 5:00:00,2018/3/21 5:10:00,0
F1070,汽车北站,451560.338,2909714.369,2018/3/21 5:10:00,2018/3/21 5:20:00,0
F1070,汽车北站,451561.338,2909715.369,2018/3/21 5:20:00,2018/3/21 5:30:00,0
F1070,汽车北站,451562.338,2909716.369,2018/3/21 5:30:00,2018/3/21 5:40:00,0
F1070,汽车北站,451563.338,2909717.369,2018/3/21 5:40:00,2018/3/21 5:50:00,0
F1070,汽车北站,451564.338,2909718.369,2018/3/21 5:50:00,2018/3/21 6:00:00,0
F1070,汽车北站,451565.338,2909719.369,2018/3/21 6:00:00,2018/3/21 6:10:00,0
F1070,汽车北站,451566.338,2909720.369,2018/3/21 6:10:00,2018/3/21 6:20:00,0
F1070,汽车北站,451567.338,2909721.369,2018/3/21 6:20:00,2018/3/21 6:30:00,0
F1070,汽车北站,451568.338,2909722.369,2018/3/21 6:30:00,2018/3/21 6:40:00,0
F1070,汽车北站,451569.338,2909723.369,2018/3/21 6:40:00,2018/3/21 6:50:00,0
F1070,汽车北站,451570.338,2909724.369,2018/3/21 6:50:00,2018/3/21 7:00:00,0
F1070,汽车北站,451571.338,2909725.369,2018/3/21 7:00:00,2018/3/21 7:10:00,0
F1070,汽车北站,451572.338,2909726.369,2018/3/21 7:10:00,2018/3/21 7:20:00,0
F1070,汽车北站,451573.338,2909727.369,2018/3/21 7:20:00,2018/3/21 7:30:00,0
F1070,汽车北站,451574.338,2909728.369,2018/3/21 7:30:00,2018/3/21 7:40:00,0
F1070,汽车北站,451575.338,2909729.369,2018/3/21 7:40:00,2018/3/21 7:50:00,0
F1070,汽车北站,451576.338,2909730.369,2018/3/21 7:50:00,2018/3/21 8:00:00,0
F1070,汽车北站,451577.338,2909731.369,2018/3/21 8:00:00,2018/3/21 8:10:00,0
F1070,汽车北站,451578.338,2909732.369,2018/3/21 8:10:00,2018/3/21 8:20:00,0
F1070,汽车北站,451579.338,2909733.369,2018/3/21 8:20:00,2018/3/21 8:30:00,0
F1070,汽车北站,451580.338,2909734.369,2018/3/21 8:30:00,2018/3/21 8:40:00,0
F1070,汽车北站,451581.338,2909735.369,2018/3/21 8:40:00,2018/3/21 8:50:00,0
F1070,汽车北站,451582.338,2909736.369,2018/3/21 8:50:00,2018/3/21 9:00:00,0
F1070,汽车北站,451583.338,2909737.369,2018/3/21 9:00:00,2018/3/21 9:10:00,0
F1070,汽车北站,451584.338,2909738.369,2018/3/21 9:10:00,2018/3/21 9:20:00,0
F1070,汽车北站,451585.338,2909739.369,2018/3/21 9:20:00,2018/3/21 9:30:00,0
F1070,汽车北站,451586.338,2909740.369,2018/3/21 9:30:00,2018/3/21 9:40:00,0
F1070,汽车北站,451587.338,2909741.369,2018/3/21 9:40:00,2018/3/21 9:50:00,0
F1070,汽车北站,451588.338,2909742.369,2018/3/21 9:50:00,2018/3/21 10:00:00,0
F1070,汽车北站,451589.338,2909743.369,2018/3/21 10:00:00,2018/3/21 10:10:00,0
F1070,汽车北站,451590.338,2909744.369,2018/3/21 10:10:00,2018/3/21 10:20:00,0
F1070,汽车北站,451591.338,2909745.369,2018/3/21 10:20:00,2018/3/21 10:30:00,0
F1070,汽车北站,451592.338,2909746.369,2018/3/21 10:30:00,2018/3/21 10:40:00,0
F1070,汽车北站,451593.338,2909747.369,2018/3/21 10:40:00,2018/3/21 10:50:00,0
F1070,汽车北站,451594.338,2909748.369,2018/3/21 10:50:00,2018/3/21 11:00:00,0
F1070,汽车北站,451595.338,2909749.369,2018/3/21 11:00:00,2018/3/21 11:10:00,0
F1070,汽车北站,451596.338,2909750.369,2018/3/21 11:10:00,2018/3/21 11:20:00,0
F1070,汽车北站,451597.338,2909751.369,2018/3/21 11:20:00,2018/3/21 11:30:00,0
F1070,汽车北站,451598.338,2909752.369,2018/3/21 11:30:00,2018/3/21 11:40:00,0
F1070,汽车北站,451599.338,2909753.369,2018/3/21 11:40:00,2018/3/21 11:50:00,0
F1070,汽车北站,451600.338,2909754.369,2018/3/21 11:50:00,2018/3/21 12:00:00,0
F1070,汽车北站,451601.338,2909755.369,2018/3/21 12:00:00,2018/3/21 12:10:00,0
F1070,汽车北站,451602.338,2909756.369,2018/3/21 12:10:00,2018/3/21 12:20:00,0
F1070,汽车北站,451603.338,2909757.369,2018/3/21 12:20:00,2018/3/21 12:30:00,0
F1070,汽车北站,451604.338,2909758.369,2018/3/21 12:30:00,2018/3/21 12:40:00,0
F1070,汽车北站,451605.338,2909759.369,2018/3/21 12:40:00,2018/3/21 12:50:00,0
F1070,汽车北站,451606.338,2909760.369,2018/3/21 12:50:00,2018/3/21 13:00:00,0
F1070,汽车北站,451607.338,2909761.369,2018/3/21 13:00:00,2018/3/21 13:10:00,0
F1070,汽车北站,451608.338,2909762.369,2018/3/21 13:10:00,2018/3/21 13:20:00,0
F1070,汽车北站,451609.338,2909763.369,2018/3/21 13:20:00,2018/3/21 13:30:00,0
F1070,汽车北站,451610.338,2909764.369,2018/3/21 13:30:00,2018/3/21 13:40:00,0
F1070,汽车北站,451611.338,2909765.369,2018/3/21 13:40:00,2018/3/21 13:50:00,0
F1070,汽车北站,451612.338,2909766.369,2018/3/21 13:50:00,2018/3/21 14:00:00,0
F1070,汽车北站,451613.338,2909767.369,2018/3/21 14:00:00,2018/3/21 14:10:00,0
F1070,汽车北站,451614.338,2909768.369,2018/3/21 14:10:00,2018/3/21 14:20:00,0
F1070,汽车北站,451615.338,2909769.369,2018/3/21 14:20:00,2018/3/21 14:30:00,0
F1070,汽车北站,451616.338,2909770.369,2018/3/21 14:30:00,2018/3/21 14:40:00,0
F1070,汽车北站,451617.338,2909771.369,2018/3/21 14:40:00,2018/3/21 14:50:00,0
F1070,汽车北站,451618.338,2909772.369,2018/3/21 14:50:00,2018/3/21 15:00:00,0
F1070,汽车北站,451619.338,2909773.369,2018/3/21 15:00:00,2018/3/21 15:10:00,0
F1070,汽车北站,451620.338,2909774.369,2018/3/21 15:10:00,2018/3/21 15:20:00,0
F1070,汽车北站,451621.338,2909775.369,2018/3/21 15:20:00,2018/3/21 15:30:00,0
F1070,汽车北站,451622.338,2909776.369,2018/3/21 15:30:00,2018/3/21 15:40:00,0
F1070,汽车北站,451623.338,2909777.369,2018/3/21 15:40:00,2018/3/21 15:50:00,0
F1070,汽车北站,451624.338,2909778.369,2018/3/21 15:50:00,2018/3/21 16:00:00,0
F1070,汽车北站,451625.338,2909779.369,2018/3/21 16:00:00,2018/3/21 16:10:00,0
F1070,汽车北站,451626.338,2909780.369,2018/3/21 16:10:00,2018/3/21 16:20:00,0
F1070,汽车北站,451627.338,2909781.369,2018/3/21 16:20:00,2018/3/21 16:30:00,0
F1070,汽车北站,451628.338,2909782.369,2018/3/21 16:30:00,2018/3/21 16:40:00,0
F1070,汽车北站,451629.338,2909783.369,2018/3/21 16:40:00,2018/3/21 16:50:00,0
F1070,汽车北站,451630.338,2909784.369,2018/3/21 16:50:00,2018/3/21 17:00:00,0
F1070,汽车北站,451631.338,2909785.369,2018/3/21 17:00:00,2018/3/21 17:10:00,0
F1070,汽车北站,451632.338,2909786.369,2018/3/21 17:10:00,2018/3/21 17:20:00,0
F1070,汽车北站,451633.338,2909787.369,2018/3/21 17:20:00,2018/3/21 17:30:00,0
F1070,汽车北站,451634.338,2909788.369,2018/3/21 17:30:00,2018/3/21 17:40:00,0
F1070,汽车北站,451635.338,2909789.369,2018/3/21 17:40:00,2018/3/21 17:50:00,0
F1070,汽车北站,451636.338,2909790.369,2018/3/21 17:50:00,2018/3/21 18:00:00,0
F1070,汽车北站,451637.338,2909791.369,2018/3/21 18:00:00,2018/3/21 18:10:00,0
F1070,汽车北站,451638.338,2909792.369,2018/3/21 18:10:00,2018/3/21 18:20:00,0
F1070,汽车北站,451639.338,2909793.369,2018/3/21 18:20:00,2018/3/21 18:30:00,0
F1070,汽车北站,451640.338,2909794.369,2018/3/21 18:30:00,2018/3/21 18:40:00,0
F1070,汽车北站,451641.338,2909795.369,2018/3/21 18:40:00,2018/3/21 18:50:00,0
F1070,汽车北站,451642.338,2909796.369,2018/3/21 18:50:00,2018/3/21 19:00:00,0
F1070,汽车北站,451643.338,2909797.369,2018/3/21 19:00:00,2018/3/21 19:10:00,0
F1070,汽车北站,451644.338,2909798.369,2018/3/21 19:10:00,2018/3/21 19:20:00,0
F1070,汽车北站,451645.338,2909799.369,2018/3/21 19:20:00,2018/3/21 19:30:00,0
F1070,汽车北站,451646.338,2909800.369,2018/3/21 19:30:00,2018/3/21 19:40:00,0
F1070,汽车北站,451647.338,2909801.369,2018/3/21 19:40:00,2018/3/21 19:50:00,0
F1070,汽车北站,451648.338,2909802.369,2018/3/21 19:50:00,2018/3/21 20:00:00,0
F1070,汽车北站,451649.338,2909803.369,2018/3/21 20:00:00,2018/3/21 20:10:00,0
F1070,汽车北站,451650.338,2909804.369,2018/3/21 20:10:00,2018/3/21 20:20:00,0
F1070,汽车北站,451651.338,2909805.369,2018/3/21 20:20:00,2018/3/21 20:30:00,0
F1070,汽车北站,451652.338,2909806.369,2018/3/21 20:30:00,2018/3/21 20:40:00,0
F1070,汽车北站,451653.338,2909807.369,2018/3/21 20:40:00,2018/3/21 20:50:00,0
F1070,汽车北站,451654.338,2909808.369,2018/3/21 20:50:00,2018/3/21 21:00:00,0
F1070,汽车北站,451655.338,2909809.369,2018/3/21 21:00:00,2018/3/21 21:10:00,0
F1070,汽车北站,451656.338,2909810.369,2018/3/21 21:10:00,2018/3/21 21:20:00,0
F1070,汽车北站,451657.338,2909811.369,2018/3/21 21:20:00,2018/3/21 21:30:00,0
F1070,汽车北站,451658.338,2909812.369,2018/3/21 21:30:00,2018/3/21 21:40:00,0
F1070,汽车北站,451659.338,2909813.369,2018/3/21 21:40:00,2018/3/21 21:50:00,0
F1070,汽车北站,451660.338,2909814.369,2018/3/21 21:50:00,2018/3/21 22:00:00,0
F1070,汽车北站,451661.338,2909815.369,2018/3/21 22:00:00,2018/3/21 22:10:00,0
F1070,汽车北站,451662.338,2909816.369,2018/3/21 22:10:00,2018/3/21 22:20:00,0
F1070,汽车北站,451663.338,2909817.369,2018/3/21 22:20:00,2018/3/21 22:30:00,0
